smiles_A,static_polarizability,static_polarizability_pred,static_polarizability_original,static_polarizability_pred_original,error
COC1=CC=C(C=C1)CN2C(=O)C(=CC(=N2)CNC3=NC(=C(S3)C(=O)NC=CC=CC=CC)C(S)CSCC)CCCCCC=CCC(C)OC=O,0.48743718592964824,0.8321345,408.15547114361163,677.11395,0.6589608629758454
COC1=CC=C(C=C1)CN2C(=O)C(=CC(=N2)CNC3=NC=C(S3)C(=O)NC=C=C(CC=C)S)C(C)CSCCC(CCC(O)C=O)C,0.48743718592964824,0.903091,408.15547114361163,732.4795,0.7946090251716196
C1C=CC(=C1)C2=C(C3=C(S2)C=C(C=C3)O)OC4=CC=C(C=C4)/C=C/C(=O)OCOCCC=C,0.48743718592964824,0.2944106,408.15547114361163,257.54175,0.36901066810333755
COC1=CC(=CC2=C1O[C@H1]([C@@H1]2CO)C3=CC=C(C=C3)O)OOC/C=C/C(P=C/C4=C/C(=O)OCC=C5CC(C)C)C45C=O,0.48743718592964824,0.2245025,408.15547114361163,202.99425,0.5026545966228176
CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C3=CC=C(C=C3)/C=C/C(=O)OCC)C(C)CCC,0.49246231155778897,0.29265854,412.0764483799717,256.17465,0.3783322169788427
CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCCC2)NC(=O)OC(C)(C)CC,0.49246231155778897,0.24864176,412.0764483799717,221.8295,0.46167877547209685
CCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(N(C2=O)C3=CC=CC=C3)C=N,0.49246231155778897,0.21779442,412.0764483799717,197.7601,0.5200888036774994
CC(=O)NC=CC1=C(C=C(C=C1)C#N)OC[C@H1](CCC(=O)OCCC2=CC=CC=C2)C=CCC(=O)CC(=O)CC=O,0.49748743718592964,0.6038219,415.9974256163316,498.96744,0.19944837880879351
C1C=CCN1CCOC2=C(C=C(C=C2)/C=C/C(=O)OCC3=CC=CC=C3)S(=O)(=O)NN(C)CF,0.49748743718592964,0.25354436,415.9974256163316,225.65488,0.45755703566035383
C1C=CC(N1C=C(C(=O)NC2=C(C=CC(=C2)C#N)C=CC=C(C=N)C(=O)NCC)OCC=O)CC,0.49748743718592964,0.7435746,415.9974256163316,608.01294,0.46157861085872803
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=C(C=C2)/C3=C(/C#N)/C(=O)OCCC=CC=CCC=C3,0.49748743718592964,0.2650156,415.9974256163316,234.60559,0.436040762817879
CC(=O)NC(=CC1=C(C=C(C=C1)C#N)OC[C@H1](CCC(=O)OCCC2=CC=CC=C2)C=CCC(=O)CC=CCC(=O)CCOCC=O)C=C,0.49748743718592964,0.6469664,415.9974256163316,532.632,0.2803733538827414
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N(CCC2=CNC3=CC=CC=C32)C(=O)CCC(=O)C=CCC(C=CCC=O)OOO,0.5025125628140703,0.30778816,419.91840285269166,267.97992,0.36182858952337527
CC(=O)NC=CC1=C(C=C(C=C1)C#N)OC[C@@H1](CCC(=O)OCC2=CC=CC=C2)C=CC3C(=O)OCC3OC=O,0.5025125628140703,0.43448576,419.91840285269166,366.83884,0.12640447720837378
CC(=O)NC=CC1=C(C=C(C=C1)C#N)OC[C@@H1](CCC(=O)OCC2=CC=CC=C2)C=CCC(=O)OCCCOC=O,0.5025125628140703,0.37434733,419.91840285269166,319.91434,0.2381511860759534
CC(=O)NC=CC1=C(C=C(C=C1)C#N)OC[C@@H1](CCC(=O)OCC2=CC=CC=C2)C=CCC(=O)OCCCC=O,0.5025125628140703,0.4982234,419.91840285269166,416.5717,0.007969922344294273
CC(=O)NC=CC1=C(C=C(C=C1)C#N)OC[C@@H1](CCC(=O)OCC2=CC=CC=C2)C=CCC(=O)OCCCO,0.5025125628140703,0.5089695,419.91840285269166,424.95654,0.011997902644494804
CC(=O)NC=CC1=C(C=C(C=C1)C#N)OC[C@H1](CCC(=O)OCC2=CC=CC=C2)C=CCC(=O)CC(=O)OOCCC=O,0.507537688442211,0.33744857,423.8393800890517,291.12317,0.3131285514712073
CC(=O)NC=CC1=C(C=C(C=C1)C#N)OC[C@@H1](CCC(=O)OCC2=CC=CC=C2)C=CCC(=O)C3C(=O)OOC3O,0.507537688442211,0.27930024,423.8393800890517,245.75153,0.42017769602420596
CC(=O)NC=CC1=C(C=C(C=C1)C#N)OC[C@@H1](CCC(=O)OCC2=CC=CC=C2)C=CC3C(=O)OCC3C=O,0.507537688442211,0.45641288,423.8393800890517,383.948,0.09411910246234136
CCOC(=O)/C=C/C1=C(C=C(C=C1)OCCOC)OCC2=C(C=C(C=N2)C(F)(F)F)F,0.5125628140703518,0.19674206,427.7603573254117,181.33348,0.5760862881994124
C1C2=C(O1)C=C(C=C2)C(=O)N/C(=C/C3=CC=C(C=C3)Cl)C=O,0.5125628140703518,0.8591489,427.7603573254117,698.1926,0.6322050769702027
CCOC(=O)/C=C/C1=C(C=C(C=C1)OCCOC)OCC2=CC=CC=C2,0.5125628140703518,0.1732631,427.7603573254117,163.01346,0.6189140590979465
C1C2=C(O1)C=C(C=C2)C(=O)N/C(=C/C3=CC=C(C=C3)OC)/C(=O)OC,0.5125628140703518,0.20972866,427.7603573254117,191.4666,0.5523975159645589
CC1=CCN(C2=C1C=C(C=C2)OC(=O)/C=C/C3=CC(=C(C=C3)OC)OC)OCC,0.5175879396984925,0.27126548,431.68133456177173,239.48221,0.44523381235589593
CC1=CC(N(C2=C1C=C(C=C2)OC(=O)/C=C/C3=CC(=C(C=C3)O)OO)OCOCC)C(F)(F)F,0.5175879396984925,0.18466318,431.68133456177173,171.90865,0.6017695650325057
CC1=C2CNC=C1C=C(C(=N2)C3=C(C=CC(=C3)C)C=CC(=O)O)CCCCC,0.5175879396984925,0.23015633,431.68133456177173,207.40579,0.5195395871195602
CC1=CCNC2=C1C=C(C(=C2)/C(=C/C(=O)OC(C)C)CC3=CC=CC=C3C=CCCO)OOC,0.5175879396984925,0.20723873,431.68133456177173,189.52377,0.560963706281724
CC1=CC(N(C2=C1C=C(C=C2)OC(=O)/C=C/C3=CC(=C(C=C3)O)OO)OOCCC)C(C)CC,0.5175879396984925,0.14296192,431.68133456177173,139.37021,0.6771456220554027
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC=C(C(=CNS=O)C=O)F,0.5226130653266332,0.22485074,435.6023117981318,203.26598,0.5333680046070403
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC=C(C=C3)Cl,0.5226130653266332,0.23756638,435.6023117981318,213.18767,0.5105910550229683
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=C(C=C(C=C3)CC(F)(F)F)F,0.5226130653266332,0.27499893,435.6023117981318,242.39532,0.44353985701673027
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC(=C(C=C3Cl)O)C,0.5226130653266332,0.27766848,435.6023117981318,244.4783,0.4387580245091765
CCCCCCCCCCCCCCCCCCOC(=O)/C=C/C1=CC(=C(C=C1)O)O,0.5276381909547738,0.24277908,439.5232890344917,217.25499,0.5057031218953808
CCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=CC(=C(C=C2)C#N)C#N)/C=CC=CC(CCF)(F)F,0.5326633165829145,0.301204,443.44426627085176,262.84247,0.40727056756851393
CCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=CC(=C(C=C2)CS)C=O)C3=CC=CC=C3C=O,0.5326633165829145,0.33927655,443.44426627085176,292.5495,0.3402789893487265
CCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=CC=C(C=C2)/C=C(/C#N)/C(=O)OC)CCC=O,0.5326633165829145,0.27218908,443.44426627085176,240.20287,0.4583245655185173
CCCCOC1=CC=C(C=C1)/C=C/C(=O)OC2=CC(=C(C=C2)C#N)C#N,0.5326633165829145,0.21437079,443.44426627085176,195.08873,0.5600603171645475
CC(=C)C(=O)OCC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)C#N)F,0.5376884422110553,0.21372539,447.3652435072118,194.58514,0.5650418827410942
CC1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=CS2)/C(=O)N/N=C/C3=CC=C(C=C3)C4(C(=O)CC=O)CC(=O)CC=CCCS(C4CF)F,0.5376884422110553,0.814299,447.3652435072118,663.1974,0.4824517490362913
CC1=CC=CC=C1CC(=O)C=CC=C[N+1](=O)[O-1],0.5376884422110553,0.3881103,447.3652435072118,330.65326,0.2608874648260121
CC1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=CS2)/C(=O)N/N=C/C3=CC=C(C=C3)CC=O,0.5376884422110553,0.9277081,447.3652435072118,751.6876,0.6802548543496648
CCCCCCCC(=O)N(C)CC1=CC(=CC=C1)C2=CC=C(O2)C=CC(=O)OCCC3=CC=CC=C3,0.542713567839196,0.29241288,451.28622074357185,255.98299,0.43277021392671994
CC(=C(C1=C(C(=C(C(=C1F)F)C(CF)N)F)O)OOCCC(C)CC)CCCCCCC(C)C(C)OCCC=CCC,0.5477386934673367,0.4763295,455.20719797993183,399.4884,0.12240314939412654
CCCCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(N2C)C3(CCC3)NC(=O)C4=CC(=CC=C4)CC,0.5527638190954774,0.3037494,459.1281752162919,264.82858,0.4231924829293844
CCCCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(N2C)C3(CC4C3)NC(=O)C=CC=C(C=C4)C,0.5527638190954774,0.29588315,459.1281752162919,258.69073,0.43656096744353806
CCCCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(N2C)C3(CCC3)NC(=O)C=CC=C(C)CC(C)C(CCCF)F,0.5527638190954774,0.3486967,459.1281752162919,299.8998,0.34680590959216334
CC1(CC=C(C=C1)C=C(C#N)C(=O)OCC(C)(C)CC2=CC=C(C=C2)NC=CC=O)OOCC(C)C(C)F,0.5628140703517588,0.20796606,466.97012968901186,190.0913,0.592926225363588
CC(C)(C)OC(=O)NC1=C(C=C(C=N1)C2=CC=CC=C2)/C=C(/C(=O)OC)/OCC(=O)C=NN,0.5628140703517588,0.28301555,466.97012968901186,248.65048,0.4675237957011765
CCOC(=O)/C(=C/C1=CC=C(C=C1)N2CCN(CC2)CCNC(=O)C3=CC(=CC=C3)OCSCCCNCCCF)F,0.5628140703517588,0.31761146,466.97012968901186,275.64478,0.40971647249858106
CC(C)(C)OC(=O)NC1=C(C=C(C=C1)C2=CC=CC=C2)/C=C(/C(=O)OC)/OCC(=O)C=N,0.5628140703517588,0.26623312,466.97012968901186,235.55559,0.4955660484634688
C1COC(=O)/C1=C/C2=CC=C(C=C2)C3=CC=CC=N3,0.5628140703517588,0.17686892,466.97012968901186,165.82698,0.6448873920452768
CCCCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(N2C)C3(CCC3)NC(=O)C=CC(=CCC)C(F)(F)F,0.5728643216080402,0.27346504,474.81208416173195,241.19847,0.4920127791288939
CC(=CC1=CC=C(N1C2=C(C=C(C=C2)Cl)C(=O)C=C(C=CC=C)CO)COCC/C=O)/C=CNC=NN,0.5728643216080402,0.5882096,474.81208416173195,486.7856,0.025217407583631484
CC(=CC1=CC=C(N1C2=C(C=C(C=C2)Cl)C(=O)C=C(C=CC=C)CO)COCCOC/C=O)/C=C/C(=N)N,0.5728643216080402,0.68435735,474.81208416173195,561.80725,0.183220203774759
CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C3=CC=C(C=C34)CC=C5C(=O)OC)CC5C4,0.577889447236181,0.2722829,478.733061398092,240.27608,0.4981000965991244
CCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=CC=C(C=C2)/C=C/C(=O)OCCC)N(C)C(C)CC,0.577889447236181,0.1589852,478.733061398092,151.87277,0.6827610531571234
CCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=CC=C(C=C2)/C=C/C(=O)OCCC)[N+1](C)(C)F,0.577889447236181,0.2114752,478.733061398092,192.82938,0.5972089839428173
CC1=CC=C(C=C1)NC(=O)COC(=O)/C=C/C2=CC=C(C=C2)OCC3=CC=CC=C3,0.577889447236181,0.2327492,478.733061398092,209.42894,0.5625350394482477
CC1=CC=C(C=C1)S(=O)(=O)N2C3=CC=C4C(=C3)C(=C)C(=O)OCC=C24,0.5829145728643216,0.200966,482.6540386344519,184.62932,0.617470686126098
CC1=CC=C(C=C1)C(=O)N/C(=C/C2=CC(=CC=C2)[N+1](=O)[O-1])/C(=O)OC=C3C=CC=CC3,0.5829145728643216,0.35147095,482.6540386344519,302.06448,0.37415941965969346
CC1=CC=C(C=C1)C2=NN(C=C2/C=C/C(=O)OCC(=O)C3=CC=CC=C3)C=CC=CC(CCC)OC=O,0.5829145728643216,0.23947436,482.6540386344519,214.6764,0.5552168019401135
CC1=CC=NC(=N1)SCC2=CC(=O)C(=CO2)OC(=O)/C=C/C3=CC=CC=C3OOCOC,0.5879396984924623,0.16333109,486.57501587081197,155.26376,0.6809047765227682
CC1=CC=C(C=C12)S(=O)(=O)N3C(=C(N=C3C(=CC(=O)[O-1])C=C2C=CC=O)NNCCC)CCCCCCCCC.C(C)=O,0.5879396984924623,0.3841045,486.57501587081197,327.52762,0.3268712783741381
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)/C=C/C(=O)OCC3=CC=CC=C3S)C(O)C,0.5879396984924623,0.26644292,486.57501587081197,235.7193,0.5155540427932886
CC1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2C=CC(=C3)/C=C/C(=O)OCC4=CC=C5)C=C4SC6=CC65CC=CC(CF)F,0.5879396984924623,0.3958484,486.57501587081197,336.69107,0.3080387204960114
CC1=CC=NC(=N1)SCC2=CC(=O)C(=CO2)OC(=O)/C=C/C3=CC=CC=C3OOC,0.5879396984924623,0.1659672,486.57501587081197,157.32065,0.676677504882148
CC(=C)C(=O)OCC1=CC=C(C=C1)SC2=CC=C(C=C2)SC3=CC=CC=C3,0.592964824120603,0.21990484,490.49599310717196,199.40681,0.5934588306991011
CC(=CC=CC(=C)/C=C/C(=O)OCC1=CN(N=N1)CC(C2C)CC2OCC)CCC(CCCF)F,0.592964824120603,0.23514134,490.49599310717196,211.29546,0.569220831766408
C1C=CC=C1/C=C/C(=O)OCC2=CN(N=N2)CCCNC(=O)C=C(C(=C)C)F,0.592964824120603,0.16551113,490.49599310717196,156.96478,0.6799876351272305
CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C=CC2=NNN=C2C3=CC=CC(=C3)CC=O)F,0.5979899497487438,0.27147534,494.416970343532,239.64597,0.5152958333738819
CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C=CC2=NNN=C2C=CC(=C)CC=CCCF)CF,0.5979899497487438,0.23852241,494.416970343532,213.93362,0.5673012111236144
CC/C=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C=C2C3=NN4N=C3C=CC4C2=O,0.5979899497487438,0.21515256,494.416970343532,195.69873,0.6041828209643084
CCOC(=O)/C=C/C1=CN=C(C=C1)N[C@@H1]2CCN(C2)CC3=CC(=CC=C3)Cl,0.5979899497487438,0.23461014,494.416970343532,210.88098,0.5734754385578884
CCCCCCCNC(=O)N(C)C1=CC=CC(=C1)C2=CC(=C(C=C2)/C=C/C(=O)OC)CC,0.6030150753768845,0.29579693,498.33794757989205,258.62347,0.4810279342019564
CCCCCNC(=O)N(C)C1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C/C(=O)OC)COCC,0.6030150753768845,0.233154,498.33794757989205,209.7448,0.579111328423762
CCCCC(CC)COC(=O)/C=C/C1=C(C=CC(=C1)[N+1](=O)[O-1])N2C(=O)CCC2(CC)C=O,0.6030150753768845,0.23676404,498.33794757989205,212.56161,0.5734589026934235
CCCCCNC(=O)N(C)C1=CC=CC(=C1)C2=C(C=C(C=C2)/C=C/C(=O)OC)CC,0.6030150753768845,0.26565018,498.33794757989205,235.10074,0.5282303110426886
CCCCC(CC)COC(=O)C(=CCC1=CC=C(C=C1)OCCO)C(=O)C=CC,0.6080402010050251,0.23348111,502.258924816252,210.00003,0.5818889020351301
CCCCCCCNC(=O)C(C)C1=CC(=C(C=C1)O)OCC(=O)/C2=C/C3=CC(=C2C=C3)Cl,0.6080402010050251,0.89007354,502.258924816252,722.3223,0.43814731997925765
CCCC1C(CC)COC(=O)C(=C1CCCC)C/C2=CC=CS2C,0.6080402010050251,0.18663388,502.258924816252,173.44633,0.654667490672622
CCCCC(CC)COC(=O)C(=CCC1=CC(=C(C=C1)OCOC)C)C=O,0.6080402010050251,0.17472291,502.258924816252,164.15251,0.6731715386506396
CCCCCCCNC(=O)C(C)C1=CC(=C(C=C1)O)OCC(=O)/C2=C/C3=CC(=C2C=C3)OO,0.6080402010050251,0.47380328,502.258924816252,397.51727,0.20854114619337477
CCCCOC(=O)/C=C/C1=C(C=CC(=C1)C(C)C)N2CCCCC2,0.6130653266331658,0.1945647,506.179902052612,179.63455,0.6451171781544143
CCCCOC(=O)/C=C/C1=C(C=CC(=C1)[N+1](=O)[O-1])NC,0.6130653266331658,0.1510899,506.179902052612,145.71228,0.7121334140637369
CCCCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(N2C)C3(CCC3)N,0.6130653266331658,0.19759387,506.179902052612,181.99812,0.6404477490494506
CCCCOCCOC1=CC=C(C=C1)C2=CC(=C(C=C2)N(CCC)C(C)CC(F)(F)F)CC(=O)OOCCC(F)F,0.6180904522613065,0.4318569,510.10087928897207,364.7876,0.28487165486809934
CCCCOCCOC1=CC=C(C=C1)C2=CC(=C(C=C2)NC3C4CCC3)CC(C4)COC(=O)C(=C)CC=CCC,0.6180904522613065,0.3120997,510.10087928897207,271.34412,0.4680579327972083
CCCCOCCOC1=CC=C(C=C1)C2=CC(=C(C=C2)N3C4CC(C3)C)C(C4)COC(=O)C(=C)CC=CC,0.6180904522613065,0.28806397,510.10087928897207,252.58965,0.5048241325562386
CCOC(=O)C(=CC1=CC(=C(C=C1)OC)C(=O)NCC2=CC=C(C=C2)OCOC=O)/C=C/C(=O)OOC,0.6231155778894473,0.10286248,514.021856525332,108.08164,0.7897333726595098
CCOC(=O)/C=C/C1=CC=C(C=C1)CNC(=O)CCCCCNC2=C(C=C(C=C2)C(F)F)F,0.6231155778894473,0.23200458,514.021856525332,208.84793,0.5936983452027381
C1COC(=O)/C=C/C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC(=C3)OCC4=CC=CC=C41,0.6231155778894473,0.25776696,514.021856525332,228.94966,0.5545915833180146
CCOC(=O)/C=C/C1=CC=C(S1)C(=O)C2=CC(=CC=C2)N3C(=O)C4=CC=CC=C4C3=O,0.6231155778894473,0.25041246,514.021856525332,223.21114,0.565755554884158
CC(C)(C)OC(=O)N1C=C(C2=C1C=CC(=C2)OCC3=CC=CC=C3C=CC(=O)O)CC=C4C(=O)OOC4C=O,0.628140703517588,0.26601166,517.9428337616921,235.38278,0.5455429313059622
C1C2=CC1=C(C=C2)S(=O)(=O)NC3=CC=CC(=C3)C(=C)C(=O)OCC=CCC=CC,0.628140703517588,0.23249474,517.9428337616921,209.2304,0.5960357421368966
CC(=CC=CC=CSCC1=CC=CC=C1C(=O)C2=CC=CC=C2O)C(=O)/C=C3/C=CC=CS3C=NN,0.628140703517588,0.40114075,517.9428337616921,340.82056,0.34197263785787196
CCCCCCCCCCCSC1C(CSC1C)COC(=O)C=C,0.6331658291457286,0.19323727,521.863810998052,178.59879,0.6577674449990607
CCCCCCCCCCCCSC1C(CSC1CCO)C(COC(=O)/C=C/C2=CC=C(C=C2)O)OO,0.6331658291457286,0.18611643,521.863810998052,173.04257,0.6684143096825499
CCCCCCCCCCCSCC(C(O)(O)OC(=O)C(=C)C)OC(=O)/C=C/C=C1C(=CC=CC1)C#COOOC,0.6331658291457286,0.09817785,521.863810998052,104.42635,0.7998973079683818
CCCCCCCCCCCCSCCOC(=O)/C=C/C1=CC(=C(C=C1)O)O,0.6331658291457286,0.22163934,521.863810998052,200.7602,0.6153015621314214
CCCCCCCCCCCCSCCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2C)C(F)(F)F,0.6331658291457286,0.29509687,521.863810998052,258.07724,0.5054701350211124
CC1=C(C(=C(C=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)Br)F)CCC(CCF)F,0.6381909547738693,0.7018572,525.7847882344121,575.4619,0.09448186204645433
CC1=CC=C(C(O1)C2=CC=C(C=C2)/C=C/C(=O)OC)C=CCl,0.6381909547738693,0.18644267,525.7847882344121,173.29713,0.6704029133643317
C1C=C(C(=N1)C2=CC=C(C=C2)/C=C/C(=O)OC)NC(=O)CC3C(C3)SC(=O)C4=CC(=O)NN4CC=CC(CF)CF,0.6381909547738693,0.31153154,525.7847882344121,270.9008,0.48476868594239514
C1C=C(C(=C1)/C=C/C(=O)OC(C)(C)CCC2=C)C=C3C=C2C4=CC=CC=C4C3Cl,0.6381909547738693,0.24730426,525.7847882344121,220.78587,0.5800831854521962
CCCCOC(=O)/C=C/C1=C(C=CC(=C1)C(C)C)N2CC3C(CC2)(C=CC(=O)N3)CC(F)(F)F,0.6432160804020101,0.24829045,529.7057654707721,221.55537,0.5817387904989063
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC=C(C=C3F)Cl,0.6432160804020101,0.24664965,529.7057654707721,220.2751,0.5841557425522074
CCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC(=CC=C3)Br,0.6432160804020101,0.2628985,529.7057654707721,232.95367,0.5602206177435687
CC(=C)C(=O)OCCOC1=CC=C(C2=C1)C3=CC(=C2)CC(C3)C,0.6482412060301508,0.15022606,533.6267427071322,145.03824,0.7282028299601333
CCC(=C(C=NC1=CC=CC=C1COC(=O)C2=CC=CC=C2)C(=O)OCC3)CC=CC=C3C=O,0.6482412060301508,0.20787725,533.6267427071322,190.02199,0.6439046758581815
CC(=C)C(=O)OCCOC1=CC=C(C2=C1)C=CC(=C23)CC(C3)O,0.6482412060301508,0.19340926,533.6267427071322,178.73299,0.6650599152068949
CC(=C)C(=O)OCCOC1=CC=C(C=C1)C2=CC(=CC=C2)C=CC(=O)O,0.6482412060301508,0.09572744,533.6267427071322,102.51436,0.8078912649683858
CCOC(=O)C(=C(C1=CC(=C(C(=C1F)OC)F)F)O)C=NCC2CC2,0.6482412060301508,0.17069438,533.6267427071322,161.00914,0.6982738548712235
CCCCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC(=C(C=C3)OCO)C,0.6532663316582915,0.2797616,537.5477199434922,246.11153,0.5421587379904999
CCCCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC(=C(C=C3)OCO)COC,0.6532663316582915,0.30135012,537.5477199434922,262.95648,0.5108220681110207
CCCCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(C=C2)OCC3=CC=C(C=C3)C,0.6532663316582915,0.25084883,537.5477199434922,223.55162,0.5841269301506878
CCCCOC(=O)/C=C/C1=C(C=CC(=C1)SCC2=CC=CC=C2)NC3=CC(=C(C=C3)OCO)CC,0.6532663316582915,0.30191863,537.5477199434922,263.4001,0.509996832510223
COC1=CC=C(C=C1)/C=C/C(=O)OCCCN2CCC(CC2)C3=CC(=CC=C3)Cl,0.6582914572864321,0.23949435,541.4686971798521,214.69202,0.6035005943653817
CC(=O)N1C=C(C2=CC=CC=C21)/C=C/C(=O)OCC,0.6582914572864321,0.15374026,541.4686971798521,147.78027,0.727075130645246
COC1=CC=C(C=C1)/C=C(/C#N)/C(=O)OCCC2=CC=CC=C2C=CC=N,0.6582914572864321,0.2102173,541.4686971798521,191.84787,0.6456898231195007
CC1=NC=CN1CCOC(=O)/C=C/C2=CC(=CC=C2)[N+1](=O)[O-1],0.6633165829145728,0.14927334,545.3896744162122,144.29485,0.7354279841555332
CC=C1CC=C(C(N1CC(C)(C)F)C2=CC(=CC=C2)/C=C/C(=O)OCC)CCCC,0.6633165829145728,0.21365291,545.3896744162122,194.5286,0.6433218227335757
CC=C1CC=C(N1C2=C(C=C(C=C2)Cl)C(=O)C3=C(C=C(C=C3F)O)CO)CF,0.6633165829145728,0.89807594,545.3896744162122,728.5664,0.33586395274142494
CC(C)(C)OC(=O)/C=C/C1=CC=CC=C1OCC2=CC=CC=C2OC,0.6683417085427136,0.18245423,549.3106516525722,170.18506,0.6901843099496484
CC(C)(C)OC(=O)/C=C/C1=C(C=CC2=C1OC3=CC=CC=C23)OC,0.6683417085427136,0.21303731,549.3106516525722,194.04825,0.6467422437427134
CC(C)(C)OC(=O)/C=C/C1=C(C=CC2=C1C=CN=C2)OC,0.6683417085427136,0.16487777,549.3106516525722,156.4706,0.7151509881653615
CC(C)(C)OC(=O)/C=C/C1=C(C=CC2=C1OC3=CC=CC=C23)C,0.6683417085427136,0.19908649,549.3106516525722,183.16278,0.6665588402287792
CC/C=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)/C2=CC3=C(C=C2)OCO3,0.6733668341708543,0.23102915,553.2316288889323,208.08682,0.6238703435527156
C1OC(=O)/C=C/C2=CN=C(C=C2)NC3CCN(CC3)CC4=CC=C(C=C4)C(CNC(=O)N1)CC(F)(F)F,0.678391959798995,0.23788634,557.1526061252923,213.43732,0.6169140832367684
COC(=O)/C=C/C1=CN=C(C=N1)N[C@@H1]2CCN(C2)CC3CCCCC3,0.678391959798995,0.17903847,557.1526061252923,167.51982,0.6993286591047186
COC(=O)/C=C/C1=CN=C(C=C1)NC2CCN(CC2)CC3=CC=C(C=C3)Cl,0.678391959798995,0.21045801,557.1526061252923,192.03569,0.6553265870133393
CC(C)(C)OC(=O)NC1=C(N=C(C=C1)/C=C/C(=O)OC)Cl,0.6834170854271356,0.1396122,561.0735833616523,136.75652,0.7562592152644971
CCOC(=O)C(=CC1=CC=C(C(=C1O)CC2=CC=CC=C2)OC)COCCC#N,0.6834170854271356,0.24334568,561.0735833616523,217.6971,0.6119990243097956
CCOC(=O)C(=CC1=CN(C2=CC=CC=C21)CC3=CC=CC=C3)CC#N,0.6834170854271356,0.21326488,561.0735833616523,194.22583,0.6538318041736559
CCOC(=O)C(=CC1=CN(C2=CC=CC=C21)CC3=CC=CC=C3C=N)N,0.6834170854271356,0.19905978,561.0735833616523,183.14195,0.6735865705575372
CC1=CC=CC=C1COC2=C(C=C(C=C2I)/C=C/C(=O)OC)OC,0.6934673366834171,0.19041675,568.9155378343723,176.39801,0.6899398970093504
CC1=CC=CC=C1COC2=C(C=C(C=C2I)/C=C/C(=O)OC)C#COC,0.6934673366834171,0.22728264,568.9155378343723,205.16353,0.639377878088273
CCCCOC1=CC=C(C=C1)C(=O)N/C(=C/C2=CC(=CC=C2)[N+1](=O)[O-1])/C(=O)OCC(=O)C,0.6984924623115578,0.22033054,572.8365150707324,199.73897,0.6513159293435675
CCCCOC1=CC=C(C=C1)C(=O)N/C(=C/C2=CC(=CC=C2)[N+1](=O)[O-1])/C(=O)OCC(=O)OC,0.6984924623115578,0.19846499,572.8365150707324,182.67784,0.681099517261104
CCOC1=CC=C(C=C1)/C=C/C(=O)OC2=CC=C(C=C2)OC3CCO3,0.6984924623115578,0.19035044,572.8365150707324,176.34627,0.6921525373108931
CCOC(=O)/C=C/C1=CC2=C(C=C1)N=C(NC2=O)C3=CC(=CC=C3)C(F)(F)F,0.7035175879396985,0.2000956,576.7574923070923,183.95016,0.6810615080887786
CCOC(=O)/C=C/C1=CN=C(C=C1)NC2CCN(CC2)C(=O)OC(C)(C)CC,0.7035175879396985,0.20040023,576.7574923070923,184.18787,0.6806493740130429
